4	R	10133
4	W	10133
0	R	10133
4	J	10157
4	R	10157
4	W	10157
0	R	10157
4	J	10232
4	R	10232
4	W	10233
0	R	10233
4	J	10249
4	R	10249
4	W	10249
0	R	10249
4	J	10300
4	R	10300
4	W	10300
0	R	10300
4	J	10347
4	R	10347
4	W	10347
0	R	10347
4	J	10742
4	R	10742
4	W	10742
0	R	10742
4	J	10779
4	R	10779
4	W	10779
0	R	10779
4	J	10926
4	R	10926
4	W	10927
0	R	10927
4	J	10963
4	R	10963
4	W	10963
0	R	10963
4	J	11056
4	R	11056
4	W	11056
0	R	11056
4	J	11080
4	R	11080
4	W	11080
0	R	11080
4	J	11133
4	R	11133
4	W	11133
0	R	11134
4	J	11164
4	R	11164
4	W	11164
0	R	11164
4	J	11223
4	R	11223
4	W	11223
0	R	11223
4	J	11269
4	R	11269
4	W	11269
0	R	11269
4	J	11338
4	R	11338
4	W	11338
0	R	11338
4	J	11374
4	R	11374
4	W	11374
0	R	11374
4	J	11486
4	R	11486
4	W	11486
0	R	11486
4	J	11520
4	R	11520
4	W	11520
0	R	11520
4	J	11563
4	R	11563
4	W	11563
0	R	11563
4	J	11611
4	R	11611
4	W	11611
0	R	11611
4	J	11915
4	R	11915
4	W	11915
0	R	11915
4	J	11947
4	R	11947
4	W	11947
0	R	11947
4	J	12138
4	R	12138
4	W	12138
0	R	12138
4	J	12168
4	R	12168
4	W	12168
0	R	12168
4	J	12224
4	R	12224
8	N	12226
8	J	12227
4	W	12227
8	R	12227
9	N	12232
9	J	12232
8	W	12232
9	R	12232
8	J	12296
8	R	12296
9	E	12296
10	N	12296
10	J	12297
8	W	12297
10	R	12297
8	J	12401
8	R	12401
10	E	12401
11	N	12401
11	J	12402
8	W	12402
11	R	12402
8	J	12425
8	R	12425
11	E	12425
12	N	12427
12	J	12428
8	W	12428
12	R	12428
8	J	12508
8	R	12508
12	E	12508
4	J	12510
4	R	12510
8	E	12510
13	N	12511
13	J	12511
4	W	12511
13	R	12511
4	J	12513
4	R	12514
13	E	12514
4	W	12515
0	R	12515
4	J	14173
4	R	14173
4	W	14173
0	R	14173
4	J	14202
4	R	14203
4	W	14203
0	R	14203
4	J	14267
4	R	14267
4	W	14267
0	R	14267
4	J	14301
4	R	14301
4	W	14301
0	R	14301
4	J	14637
4	R	14637
4	W	14637
0	R	14637
4	J	14671
4	R	14671
4	W	14671
0	R	14671
4	J	14736
4	R	14736
4	W	14736
0	R	14736
4	J	14771
4	R	14771
4	W	14771
0	R	14771
4	J	14849
4	R	14849
4	W	14849
0	R	14849
4	J	14884
4	R	14884
4	W	14884
0	R	14884
4	J	14962
4	R	14962
4	W	14962
0	R	14962
4	J	14998
4	R	14998
4	W	14998
0	R	14998
4	J	15086
4	R	15086
4	W	15086
0	R	15086
4	J	15114
4	R	15114
4	W	15114
0	R	15114
4	J	15208
4	R	15208
4	W	15208
0	R	15208
4	J	15238
4	R	15238
4	W	15238
0	R	15238
4	J	15291
4	R	15291
4	W	15291
0	R	15291
4	J	15336
4	R	15336
4	W	15336
0	R	15336
4	J	15508
4	R	15508
14	N	15508
14	J	15509
4	W	15509
14	R	15509
15	N	15511
15	J	15511
16	N	15511
16	J	15512
17	N	15512
17	J	15512
18	N	15513
18	J	15513
19	N	15513
19	J	15514
20	N	15514
20	J	15514
21	N	15515
21	J	15515
22	N	15515
22	J	15516
23	N	15516
23	J	15516
24	N	15517
24	J	15517
14	W	15517
24	R	15517
24	J	15532
23	R	15532
23	J	15547
22	R	15547
22	J	15562
21	R	15562
21	J	15577
20	R	15577
20	J	15592
19	R	15592
19	J	15607
18	R	15607
18	J	15622
17	R	15622
17	J	15637
16	R	15637
16	J	15652
15	R	15652
15	W	15652
24	R	15652
24	J	15667
23	R	15667
23	J	15682
22	R	15682
22	J	15697
21	R	15697
21	J	15712
20	R	15712
20	J	15727
19	R	15727
19	J	15742
18	R	15742
15	J	15757
18	J	15757
15	R	15757
15	W	15757
17	R	15757
17	J	15772
16	R	15772
16	J	15787
24	R	15787
24	J	15802
23	R	15802
23	J	15817
22	R	15817
22	J	15832
21	R	15832
21	J	15847
20	R	15847
15	J	15862
20	J	15862
15	R	15862
15	W	15862
19	R	15862
19	J	15877
18	R	15877
18	J	15892
17	R	15892
17	J	15907
16	R	15907
16	J	15922
24	R	15922
24	J	15937
23	R	15937
23	J	15952
22	R	15952
15	J	15967
22	J	15967
15	R	15967
15	W	15967
21	R	15967
21	J	15982
20	R	15982
20	J	15997
19	R	15997
19	J	16012
18	R	16012
18	J	16027
17	R	16027
17	J	16042
16	R	16042
16	J	16057
24	R	16057
15	J	16072
24	J	16072
15	R	16072
15	W	16072
23	R	16072
23	J	16087
22	R	16087
22	J	16102
21	R	16102
21	J	16117
20	R	16117
20	J	16132
19	R	16132
19	J	16147
18	R	16147
18	J	16162
17	R	16162
15	J	16177
17	J	16177
15	R	16177
15	W	16177
16	R	16177
16	J	16192
24	R	16192
24	J	16207
23	R	16207
23	J	16222
22	R	16222
22	J	16237
21	R	16237
21	J	16252
20	R	16252
20	J	16267
19	R	16267
15	J	16282
19	J	16282
15	R	16282
15	W	16282
18	R	16282
18	J	16297
17	R	16297
17	J	16312
16	R	16312
16	J	16327
24	R	16327
24	J	16342
23	R	16342
23	J	16357
22	R	16357
22	J	16372
21	R	16372
15	J	16387
21	J	16387
15	R	16387
15	W	16387
20	R	16387
20	J	16402
19	R	16402
19	J	16417
18	R	16417
18	J	16432
17	R	16432
17	J	16447
16	R	16447
16	W	16457
24	R	16457
24	J	16472
23	R	16472
23	J	16487
22	R	16487
15	J	16502
22	J	16502
15	R	16502
15	W	16502
21	R	16502
21	J	16517
20	R	16517
20	J	16532
19	R	16532
19	J	16547
18	R	16547
16	J	16562
18	J	16562
16	R	16562
16	W	16562
17	R	16562
17	J	16577
24	R	16577
24	J	16592
23	R	16592
15	J	16607
23	J	16607
15	R	16607
15	W	16607
22	R	16607
22	J	16622
21	R	16622
21	J	16637
20	R	16637
20	J	16652
19	R	16652
16	J	16667
19	J	16667
16	R	16667
16	W	16667
18	R	16667
18	J	16682
17	R	16682
17	J	16697
24	R	16697
15	J	16712
24	J	16712
15	R	16712
14	J	16712
14	R	16712
15	E	16712
4	J	16713
4	R	16713
14	E	16713
25	N	16713
25	J	16714
4	W	16714
23	R	16714
23	J	16729
22	R	16729
22	J	16744
21	R	16744
21	J	16759
20	R	16759
16	J	16774
20	J	16774
16	R	16774
16	W	16774
19	R	16774
19	J	16789
18	R	16789
18	J	16804
17	R	16804
17	J	16819
25	R	16819
4	J	16821
4	R	16821
25	E	16821
4	W	16822
24	R	16822
24	J	16837
23	R	16837
23	J	16852
22	R	16852
22	J	16867
21	R	16867
16	J	16882
21	J	16882
16	R	16882
16	W	16882
20	R	16882
20	J	16897
19	R	16897
19	J	16912
18	R	16912
18	J	16927
17	R	16927
17	J	16942
24	R	16942
24	J	16957
23	R	16957
23	J	16972
22	R	16972
16	J	16987
22	J	16987
16	R	16987
16	W	16987
21	R	16987
21	J	17002
20	R	17002
20	J	17017
19	R	17017
19	J	17032
18	R	17032
18	J	17047
17	R	17047
17	J	17062
24	R	17062
24	J	17077
23	R	17077
16	J	17092
23	J	17092
16	R	17092
16	W	17092
22	R	17092
22	J	17107
21	R	17107
21	J	17122
20	R	17122
20	J	17137
19	R	17137
19	J	17152
18	R	17152
18	J	17167
17	R	17167
17	J	17182
24	R	17182
16	J	17197
24	J	17197
16	R	17197
16	W	17197
23	R	17197
23	J	17212
22	R	17212
22	J	17227
21	R	17227
21	J	17242
20	R	17242
20	J	17257
19	R	17257
19	J	17272
18	R	17272
18	J	17287
17	R	17287
17	W	17292
24	R	17292
16	J	17307
24	J	17307
16	R	17307
16	W	17307
23	R	17307
23	J	17322
22	R	17322
22	J	17337
21	R	17337
21	J	17352
20	R	17352
20	J	17367
19	R	17367
19	J	17382
18	R	17382
17	J	17397
18	J	17397
17	R	17397
17	W	17397
24	R	17397
16	J	17412
24	J	17412
16	R	17412
1	J	17412
1	R	17412
16	E	17412
1	W	17412
23	R	17412
23	J	17427
22	R	17427
22	J	17442
21	R	17442
21	J	17457
20	R	17457
20	J	17472
19	R	17472
19	J	17487
18	R	17487
17	J	17502
18	J	17502
17	R	17502
17	W	17502
24	R	17502
24	J	17517
23	R	17517
23	J	17532
22	R	17532
22	J	17547
21	R	17547
21	J	17562
20	R	17562
20	J	17577
19	R	17577
19	J	17592
18	R	17592
17	J	17607
18	J	17607
17	R	17607
17	W	17607
24	R	17607
24	J	17622
23	R	17622
23	J	17637
22	R	17637
22	J	17652
21	R	17652
21	J	17667
20	R	17667
20	J	17682
19	R	17682
19	J	17697
18	R	17697
17	J	17712
18	J	17712
17	R	17712
17	W	17712
24	R	17712
24	J	17727
23	R	17727
23	J	17742
22	R	17742
22	J	17757
21	R	17757
21	J	17772
20	R	17772
20	J	17787
19	R	17787
19	J	17802
18	R	17802
17	J	17817
18	J	17817
17	R	17817
17	W	17817
24	R	17817
24	J	17832
23	R	17832
23	J	17847
22	R	17847
22	J	17862
21	R	17862
21	J	17877
20	R	17877
20	J	17892
19	R	17892
19	J	17907
18	R	17907
17	J	17922
18	J	17922
17	R	17922
17	W	17922
24	R	17922
24	J	17937
23	R	17937
23	J	17952
22	R	17952
22	J	17967
21	R	17967
21	J	17982
20	R	17982
20	J	17997
19	R	17997
19	J	18012
18	R	18012
18	W	18012
24	R	18012
17	J	18027
24	J	18027
17	R	18027
17	W	18027
23	R	18027
23	J	18042
22	R	18042
22	J	18057
21	R	18057
21	J	18072
20	R	18072
20	J	18087
19	R	18087
19	J	18102
24	R	18102
18	J	18117
24	J	18117
18	R	18117
18	W	18117
23	R	18117
17	J	18132
23	J	18132
17	R	18132
1	J	18132
1	R	18132
17	E	18132
1	W	18132
22	R	18132
22	J	18147
21	R	18147
21	J	18162
20	R	18162
20	J	18177
19	R	18177
19	J	18192
24	R	18192
24	J	18207
23	R	18207
18	J	18222
23	J	18222
18	R	18222
18	W	18222
22	R	18222
22	J	18237
21	R	18237
21	J	18252
20	R	18252
20	J	18267
19	R	18267
19	J	18282
24	R	18282
24	J	18297
23	R	18297
23	J	18312
22	R	18312
18	J	18327
22	J	18327
18	R	18327
18	W	18327
21	R	18327
21	J	18342
20	R	18342
20	J	18357
19	R	18357
19	J	18372
24	R	18372
24	J	18387
23	R	18387
23	J	18402
22	R	18402
22	J	18417
21	R	18417
18	J	18432
21	J	18432
18	R	18432
18	W	18432
20	R	18432
20	J	18447
19	R	18447
19	J	18462
24	R	18462
24	J	18477
23	R	18477
23	J	18492
22	R	18492
22	J	18507
21	R	18507
21	J	18522
20	R	18522
18	J	18537
20	J	18537
18	R	18537
18	W	18537
19	R	18537
19	W	18547
24	R	18547
24	J	18562
23	R	18562
23	J	18577
22	R	18577
22	J	18592
21	R	18592
21	J	18607
20	R	18607
20	J	18622
24	R	18622
24	J	18637
23	R	18637
19	J	18652
18	J	18652
23	J	18652
18	R	18652
18	W	18652
19	R	18652
19	W	18652
22	R	18652
22	J	18667
21	R	18667
21	J	18682
20	R	18682
20	J	18697
24	R	18697
24	J	18712
23	R	18712
23	J	18727
22	R	18727
22	J	18742
21	R	18742
19	J	18757
18	J	18757
21	J	18757
18	R	18757
1	J	18757
1	R	18757
18	E	18757
1	W	18757
19	R	18757
19	W	18757
20	R	18757
20	J	18772
24	R	18772
24	J	18787
23	R	18787
23	J	18802
22	R	18802
22	J	18817
21	R	18817
21	J	18832
20	R	18832
20	J	18847
24	R	18847
19	J	18862
24	J	18862
19	R	18862
19	W	18862
23	R	18862
23	J	18877
22	R	18877
22	J	18892
21	R	18892
21	J	18907
20	R	18907
20	J	18922
24	R	18922
24	J	18937
23	R	18937
23	J	18952
22	R	18952
19	J	18967
22	J	18967
19	R	18967
19	W	18967
21	R	18967
21	J	18982
20	R	18982
20	J	18997
24	R	18997
24	J	19012
23	R	19012
23	J	19027
22	R	19027
22	J	19042
21	R	19042
21	J	19057
20	R	19057
20	W	19062
24	R	19062
19	J	19077
24	J	19077
19	R	19077
19	W	19077
23	R	19077
23	J	19092
22	R	19092
22	J	19107
21	R	19107
21	J	19122
24	R	19122
24	J	19137
23	R	19137
23	J	19152
22	R	19152
20	J	19167
22	J	19167
20	R	19167
20	W	19167
21	R	19167
19	J	19182
21	J	19182
19	R	19182
1	J	19182
1	R	19182
19	E	19182
1	W	19182
24	R	19182
24	J	19197
23	R	19197
23	J	19212
22	R	19212
22	J	19227
21	R	19227
21	J	19242
24	R	19242
24	J	19257
23	R	19257
20	J	19272
23	J	19272
20	R	19272
20	W	19272
22	R	19272
22	J	19287
21	R	19287
21	J	19302
24	R	19302
24	J	19317
23	R	19317
23	J	19332
22	R	19332
22	J	19347
21	R	19347
21	J	19362
24	R	19362
20	J	19377
24	J	19377
20	R	19377
20	W	19377
23	R	19377
23	J	19392
22	R	19392
22	J	19407
21	R	19407
21	J	19422
24	R	19422
24	J	19437
23	R	19437
23	J	19452
22	R	19452
22	J	19467
21	R	19467
21	W	19467
24	R	19467
20	J	19482
24	J	19482
20	R	19482
20	W	19482
23	R	19482
23	J	19497
22	R	19497
22	J	19512
24	R	19512
24	J	19527
23	R	19527
23	J	19542
22	R	19542
22	J	19557
24	R	19557
21	J	19572
24	J	19572
21	R	19572
21	W	19572
23	R	19572
20	J	19587
23	J	19587
20	R	19587
1	J	19587
1	R	19587
20	E	19587
1	W	19587
22	R	19587
22	J	19602
24	R	19602
24	J	19617
23	R	19617
23	J	19632
22	R	19632
22	J	19647
24	R	19647
24	J	19662
23	R	19662
21	J	19677
23	J	19677
21	R	19677
21	W	19677
22	R	19677
22	J	19692
24	R	19692
24	J	19707
23	R	19707
23	J	19722
22	R	19722
22	W	19732
24	R	19732
24	J	19747
23	R	19747
23	J	19762
24	R	19762
24	J	19777
23	R	19777
21	J	19792
23	J	19792
21	R	19792
21	W	19792
24	R	19792
24	J	19807
23	R	19807
23	J	19822
24	R	19822
22	J	19837
24	J	19837
22	R	19837
22	W	19837
23	R	19837
23	J	19852
24	R	19852
24	J	19867
23	R	19867
23	J	19882
24	R	19882
21	J	19897
24	J	19897
21	R	19897
1	J	19897
1	R	19897
21	E	19897
1	W	19897
23	R	19897
23	J	19912
24	R	19912
24	J	19927
23	R	19927
23	W	19932
24	R	19932
22	J	19947
24	J	19947
22	R	19947
22	W	19947
24	R	19947
24	W	20023
0	R	20023
23	J	20033
23	R	20033
23	W	20033
0	R	20033
22	J	20048
22	R	20048
1	J	20048
1	R	20048
22	E	20048
1	W	20048
0	R	20048
24	J	20124
24	R	20124
1	J	20124
1	R	20124
24	E	20124
1	W	20124
0	R	20124
23	J	20134
23	R	20134
1	J	20134
1	R	20134
23	E	20134
1	W	20134
0	R	20134
4	J	25453
4	R	25453
4	W	25453
0	R	25453
4	J	25484
4	R	25484
4	W	25484
0	R	25484
4	J	25582
4	R	25582
4	W	25582
0	R	25582
4	J	25612
4	R	25612
4	W	25612
0	R	25612
4	J	25725
4	R	25725
4	W	25725
0	R	25725
4	J	25762
4	R	25762
4	W	25762
0	R	25763
4	J	25997
4	R	25997
4	W	25997
0	R	25997
4	J	26032
4	R	26032
4	W	26032
0	R	26032
4	J	26248
4	R	26248
4	W	26248
0	R	26248
4	J	26279
4	R	26279
4	W	26279
0	R	26279
4	J	26910
4	R	26910
4	W	26910
0	R	26910
4	J	26939
4	R	26939
4	W	26939
0	R	26939
4	J	27470
4	R	27470
4	W	27470
0	R	27470
4	J	27502
4	R	27502
4	W	27502
0	R	27502
4	J	27863
4	R	27863
4	W	27863
0	R	27863
4	J	27887
4	R	27887
4	W	27887
0	R	27887
4	J	28108
4	R	28108
4	W	28108
0	R	28108
4	J	28165
4	R	28165
4	W	28165
0	R	28165
4	J	28173
4	R	28173
4	W	28173
0	R	28173
4	J	28221
4	R	28221
4	W	28221
0	R	28221
4	J	28298
4	R	28298
4	W	28298
0	R	28299
4	J	28327
4	R	28327
4	W	28327
0	R	28327
4	J	28365
4	R	28365
26	N	28366
26	J	28366
4	W	28367
26	R	28367
4	J	28370
4	R	28370
26	E	28370
27	N	28371
27	J	28371
4	W	28372
27	R	28372
4	J	28374
4	R	28374
27	E	28375
4	W	28375
0	R	28375
4	J	28408
4	R	28408
4	W	28408
0	R	28408
4	J	30750
4	R	30750
4	W	30750
0	R	30750
4	J	30777
4	R	30777
4	W	30777
0	R	30777
4	J	30824
4	R	30824
4	W	30824
0	R	30824
4	J	30859
4	R	30859
4	W	30859
0	R	30859
4	J	31347
4	R	31347
4	W	31347
0	R	31347
4	J	31379
4	R	31379
4	W	31379
0	R	31379
4	J	31607
4	R	31607
4	W	31607
0	R	31607
4	J	31667
4	R	31667
4	W	31667
0	R	31667
4	J	31679
4	R	31679
4	W	31679
0	R	31679
4	J	31741
4	R	31741
4	W	31741
0	R	31741
4	J	31790
4	R	31790
4	W	31790
0	R	31790
4	J	31829
4	R	31829
4	W	31829
0	R	31829
4	J	31881
4	R	31881
28	N	31882
28	J	31883
4	W	31883
28	R	31883
4	J	31884
4	R	31884
28	E	31884
29	N	31884
29	J	31885
4	W	31885
29	R	31885
4	J	31887
4	R	31888
29	E	31888
4	W	31888
0	R	31888
4	J	31926
4	R	31926
4	W	31926
0	R	31926
4	J	35057
4	R	35057
4	W	35057
0	R	35057
4	J	35128
4	R	35128
4	W	35128
0	R	35128
4	J	35280
4	R	35280
4	W	35280
0	R	35280
4	J	35311
4	R	35311
4	W	35311
0	R	35311
4	J	35458
4	R	35458
4	W	35458
0	R	35458
4	J	35488
4	R	35488
4	W	35488
0	R	35488
4	J	35584
4	R	35584
4	W	35584
0	R	35584
4	J	35626
4	R	35626
4	W	35626
0	R	35626
4	J	35666
4	R	35666
30	N	35668
30	J	35668
4	W	35669
30	R	35669
